frag_id,charge,spin_multiplicity,fragment
frag2399,0,2,[H]CC([H])([H])[O+]=O
frag2400,0,2,[H][C-]([H])[C@]([H])([O-])C([H])([H])[O+]=O
frag2401,0,2,[H][C-]([H])[C@@]([H])([O-])C([H])([H])[O+]=O
frag2402,0,2,[H]C([H])=[O+]C([H])=C([H])[H]
frag2403,0,2,[H]/[O+]=[O+]/C([H])([H])[O+]=C([H])[H]
frag2404,0,2,[H]/[O+]=[O+]\C([H])([H])[O+]=C([H])[H]
frag2405,0,2,[H]/[O+]=[O+]/C([H])([H])OC([H])([H])[C-3]
frag2406,0,2,[H]/[O+]=[O+]\C([H])([H])OC([H])([H])[C-3]
frag2407,0,2,[H]/[O+]=[O+]/C([H])([H])[C-3]
frag2408,0,2,[H]/[O+]=[O+]\C([H])([H])[C-3]
frag2409,0,2,[H]OC([H])([H])[C-3]
frag2410,0,2,[H]OC([H])([H])[C-]=C([H])[H]
frag2411,0,2,[H]O[O+]([O-])/C([H])=C(\[H])[C-]([H])[H]
frag2412,0,2,[H]O[O+]([O-])/C([H])=C(/[H])[C-]([H])[H]
frag2413,0,2,[H]O[O+]([O+]=C([H])[H])[C+]([H])[H]
frag2414,0,2,[H]O[O+]([O+]=C([H])[H])C([H])([H])[C-3]
frag2415,0,2,[H]OO[O+]=C([H])[H]
frag2416,0,2,[H]CC([H])([H])O[O+]=C([H])[H]
frag2417,0,2,[H]/[C-]=C(\[H])O[O+](O[H])[C-]([H])[H]
frag2418,0,2,[H]/[C-]=C(/[H])O[O+](O[H])[C-]([H])[H]
frag2419,0,2,[H]O[O+](OC([H])([H])[C-3])[C+]([H])[H]
frag2420,0,2,[H]/[C-]=C(\[H])OO[H]
frag2421,0,2,[H]/[C-]=C(/[H])OO[H]
frag2422,0,2,[H]/[C-]=C(\[H])C([H])([H])O[H]
frag2423,0,2,[H]/[C-]=C(/[H])C([H])([H])O[H]
frag2424,0,2,[H]C([H])=[O+][O+]([H])[O+]=C([H])[H]
frag2425,0,2,[H]C([H])=[O+][O+]([H])OC([H])([H])[C-3]
frag2426,0,1,[H]OC([H])([H])C([H])=C([H])[H]
frag2427,0,1,[H]O[O+]1[C+]([H])C1([H])[H]
frag2428,0,2,[H]O[O+]1[C+]([H])[C@]1([H])[C-]([H])[H]
frag2429,0,2,[H]O[O+]1[C+]([H])[C@@]1([H])[C-]([H])[H]
frag2430,0,2,[H][C-]1[O+]([O-])C1([H])[H]
frag2431,0,2,[H]O[O+](/C([H])=C(\[H])[O-])[C-]([H])[H]
frag2432,0,2,[H]O[O+](/C([H])=C(/[H])[O-])[C-]([H])[H]
frag2433,0,2,[H]C([H])=[O+][C+]([H])C([H])([H])[O-]
frag2434,0,2,[H][C+]([O+]([O-])[C-]([H])[H])C([H])([H])[O-]
frag2435,0,1,[H][C+]1[O+]([H])OC1([H])[H]
frag2436,0,2,[H]C1=[O+][O+]([H])[C@@]1([H])[C-]([H])[H]
frag2437,0,2,[H]C1=[O+][O+]([H])[C@]1([H])[C-]([H])[H]
frag2438,0,1,[H]C([H])=C([H])[O+]([H])[O-]
frag2439,0,1,[H]/[O+]=C(\[H])C([H])([H])[O-]
frag2440,0,1,[H]/[O+]=C(/[H])C([H])([H])[O-]
frag2441,0,1,[H][C+]([O+]([H])[O-])C([H])([H])[O-]
frag2442,0,2,[H]C([H])=C([O+]([H])[O-])C([H])([H])[O-]
frag2443,0,2,[H][O+]=C(C([H])([H])[O-])C([H])([H])[O-]
frag2444,0,2,[H]C[C@@]([H])([O+]([H])[O-])C([H])([H])[O-]
frag2445,0,2,[H]C[C@]([H])([O+]([H])[O-])C([H])([H])[O-]
frag2446,0,2,[H]C([H])([H])CC([H])([H])[O-]
frag2447,0,1,[H]CC([H])([H])[O+]([H])[O-]
frag2448,0,2,[H][O+]([O-])C([H])([H])CC([H])([H])[O-]
frag2449,0,2,[H]/C(=C(/[H])C([H])([H])[O-])[O+]([H])[O-]
frag2450,0,2,[H]/C(=C(\[H])C([H])([H])[O-])[O+]([H])[O-]
frag2451,0,1,[H][C+](C([H])([H])[H])C([H])([H])[O-]
frag2452,0,1,[H]C([H])=[C-]C([H])([H])[O-]
frag2453,0,2,[H]O[O+]([H])/C([H])=[C-]/C([H])([H])[O-]
frag2454,0,2,[H]O[O+]([H])/C([H])=[C-]\C([H])([H])[O-]
frag2455,0,1,[H]/[O+]=[O+]/C([H])=[C-]/C([H])([H])[O-]
frag2456,0,1,[H]/[O+]=[O+]/C([H])=[C-]\C([H])([H])[O-]
frag2457,0,1,[H]/[O+]=[O+]\C([H])=[C-]\C([H])([H])[O-]
frag2458,0,1,[H]/[O+]=[O+]\C([H])=[C-]/C([H])([H])[O-]
frag2459,0,1,[H]C([H])([O-])CC([H])([H])[O+]=O
frag2460,0,1,[H]/[C-]=C(\[H])[O+]([H])O[H]
frag2461,0,1,[H]/[C-]=C(/[H])[O+]([H])O[H]
frag2462,0,1,[H]/[C-]=C(\[H])C([H])([H])[O-]
frag2463,0,1,[H]/[C-]=C(/[H])C([H])([H])[O-]
frag2464,0,2,[H]O[O+]([H])/[C-]=C(\[H])C([H])([H])[O-]
frag2465,0,2,[H]O[O+]([H])/[C-]=C(/[H])C([H])([H])[O-]
frag2466,0,2,[H]/[O+]=C(\[H])[C+]([H])C([H])([H])[O-]
frag2467,0,2,[H]/[O+]=C(/[H])[C+]([H])C([H])([H])[O-]
frag2468,0,1,[H]O[O+]=C=C([H])C([H])([H])[O-]
frag2469,0,1,[H]/[C-]=C(\[H])O[O+]([H])[H]
frag2470,0,1,[H]/[C-]=C(/[H])O[O+]([H])[H]
frag2471,0,1,[H]C(=O)[C+]([H])C([H])([H])[O-]
frag2472,0,1,[H]/C([O+]=O)=C(/[H])C([H])([H])[O-]
frag2473,0,1,[H]/C([O+]=O)=C(\[H])C([H])([H])[O-]
frag2474,0,2,[H][C+]1[O+]([O-])C([H])([H])C1([H])[H]
frag2475,0,1,[H]C[O+](O[H])C([H])([H])[O-]
frag2476,0,2,[H]O[O+]([C-]=C([H])[H])C([H])([H])[O-]
frag2477,0,2,[H]/C(=[O+]\C([H])([H])[O-])[C+]([H])[H]
frag2478,0,2,[H]/C(=[O+]/C([H])([H])[O-])[C+]([H])[H]
frag2479,0,2,[H]C([H])=C([H])[O+]([O-])C([H])([H])[O-]
frag2480,0,1,[H][C-]1[O+]([O-])[C@]([H])([O-])C1([H])[H]
frag2481,0,1,[H][C-]1[O+]([O-])[C@@]([H])([O-])C1([H])[H]
frag2482,0,1,[H][C+]([H])[o+]1[c-]([H])[o+]1[H]
frag2483,0,2,[H]CC([H])([H])[o+]1[c-]([H])[o+]1[H]
frag2484,0,2,[H]C([H])=C([H])[o+]1[c-]([H])[o+]1[H]
frag2485,0,1,[H]O/C([H])=[O+]/C([H])([H])[C+]([H])[H]
frag2486,0,1,[H]O/C([H])=[O+]\C([H])([H])[C+]([H])[H]
frag2487,0,2,[H]OC1=[O+]C([H])([H])C1([H])[H]
frag2488,0,1,[H][C+]([H])[C@]1([H])O[O+]1[H]
frag2489,0,1,[H][C+]([H])[C@@]1([H])O[O+]1[H]
frag2490,0,1,[H]O[C@@]([H])([O+]=C([H])[H])[C+]([H])[H]
frag2491,0,1,[H]O[C@]([H])([O+]=C([H])[H])[C+]([H])[H]
frag2492,0,2,[H]O[C@@]1([H])OC([H])([H])[C+]1[H]
frag2493,0,2,[H]O[C@]1([H])OC([H])([H])[C+]1[H]
frag2494,0,1,[H][C+]([H])[O+]1[O+]([H])[C@]1([H])[O-]
frag2495,0,1,[H][C+]([H])[O+]1[O+]([H])[C@@]1([H])[O-]
frag2496,0,1,[H]O[C@]([H])([O-])[O+]=C([H])[H]
frag2497,0,1,[H]O[C@@]([H])([O-])[O+]=C([H])[H]
frag2498,0,1,[H][O+]1[O+](C([H])([H])[C-3])[C@@]1([H])[O-]
frag2499,0,1,[H][O+]1[O+](C([H])([H])[C-3])[C@]1([H])[O-]
frag2500,0,2,[H]CC([H])([H])O[C@@]([H])([O-])O[H]
frag2501,0,2,[H]CC([H])([H])O[C@]([H])([O-])O[H]
frag2502,0,2,[H][C+]([H])C([H])([H])OC([H])([O-])[O-]
frag2503,0,1,[H]C1([H])OC([O-])([O-])C1([H])[H]
frag2504,0,1,[H][C+]([H])[O+]([O-])C([H])([H])[C+]([H])[H]
frag2505,0,1,[H][C+]([H])[O+]([O-])C([H])([H])[O-]
frag2506,0,1,[H]C([H])([O-])[O+]=O
frag2507,0,2,[H][C-]([H])C([H])([H])[C@@]([H])([O-])[O+]=O
frag2508,0,2,[H][C-]([H])C([H])([H])[C@]([H])([O-])[O+]=O
frag2509,0,2,[H]C[O+]([O-])C([H])([H])C([H])([H])[O-]
frag2510,0,2,[H]C[O+](O[H])[C-]([H])C([H])([H])[O-]
frag2511,0,2,[H][C+]([H])[O+]([O-])[C-]([H])C([H])([H])[O-]
frag2512,0,1,[H][C-]1[O+]([O-])C([H])([H])[C@@]1([H])[O-]
frag2513,0,1,[H][C-]1[O+]([O-])C([H])([H])[C@]1([H])[O-]
frag2514,0,2,[H]O[O+](/[C-]=[O+]/[C-]([H])[H])[C-]([H])[H]
frag2515,0,2,[H]O[O+](/[C-]=[O+]\[C-]([H])[H])[C-]([H])[H]
frag2516,0,2,[H]C([H])=[O+]/C([H])=[O+]/[C-]([H])[H]
frag2517,0,2,[H]C([H])=[O+]/C([H])=[O+]\[C-]([H])[H]
frag2518,0,2,[H]/C(=[O+]\[C-]([H])[H])[O+]([O-])[C-]([H])[H]
frag2519,0,2,[H]/C(=[O+]/[C-]([H])[H])[O+]([O-])[C-]([H])[H]
frag2520,0,1,[H]/[O+]=[O+]/[C@@]1([H])OC1([H])[H]
frag2521,0,1,[H]/[O+]=[O+]/[C@]1([H])OC1([H])[H]
frag2522,0,1,[H]/[O+]=[O+]\[C@@]1([H])OC1([H])[H]
frag2523,0,1,[H]/[O+]=[O+]\[C@]1([H])OC1([H])[H]
frag2524,0,1,[H]O[O+]([C-3])[C@@]1([H])OC1([H])[H]
frag2525,0,1,[H]O[O+]([C-3])[C@]1([H])OC1([H])[H]
frag2526,0,1,[H]/[C-]=[O+]/[C@@]1([H])OC1([H])[H]
frag2527,0,1,[H]/[C-]=[O+]/[C@]1([H])OC1([H])[H]
frag2528,0,1,[H]/[C-]=[O+]\[C@@]1([H])OC1([H])[H]
frag2529,0,1,[H]/[C-]=[O+]\[C@]1([H])OC1([H])[H]
frag2530,0,2,[H]O[O+]([C-]=C([H])[H])[C+]([H])[H]
frag2531,0,1,[H]O[O+]1[C-]=C([H])C1([H])[H]
frag2532,0,2,[H]O/[O+]=[C-]/C([H])([H])[C+]([H])[H]
frag2533,0,2,[H]O/[O+]=[C-]\C([H])([H])[C+]([H])[H]
frag2534,0,1,[H]C1([H])C[O+]([O-])C1([H])[H]
frag2535,0,1,[H]O[O+]=C=[O+][H]
frag2536,0,2,[H][O+]=C=[O+]C([H])([H])[C-]([H])[H]
frag2537,0,2,[H]/[O+]=[C-]/[O+]([O-])C([H])([H])[C-]([H])[H]
frag2538,0,2,[H]/[O+]=[C-]\[O+]([O-])C([H])([H])[C-]([H])[H]
frag2539,0,2,[H]OC([O+]=C([H])[H])=C([H])[H]
frag2540,0,2,[H]OC(=C([H])[H])[O+]([O-])[C-]([H])[H]
frag2541,0,1,[H]OC1=C([H])C([H])([H])O1
frag2542,0,1,[H]O[O+]1C([H])=[O+]C1([H])[H]
frag2543,0,2,[H]C1=[O+]C([H])([H])O1
frag2544,0,1,[H]C1=[O+][C@]([H])([C-]([H])[H])O1
frag2545,0,1,[H]C1=[O+][C@@]([H])([C-]([H])[H])O1
frag2546,0,1,[H]C([H])=C1OC([H])([H])O1
frag2547,0,1,[H]O[O+]1C([H])([H])O[C@@]1([H])[C-3]
frag2548,0,1,[H]O[O+]1C([H])([H])O[C@]1([H])[C-3]
frag2549,0,1,[H]CC1([H])OC([H])([H])O1
frag2550,0,2,[H][C-]1[C@]2([H])O[C@@]1([H])O2
frag2551,0,2,[H][C-]1[C@]2([H])O[C@]1([H])O2
frag2552,0,2,[H]C[O+](O[H])C([H])([H])C[H]
frag2553,0,2,[H]/[C-]=C(\[H])[O+](O[H])[C+]([H])[H]
frag2554,0,2,[H]/[C-]=C(/[H])[O+](O[H])[C+]([H])[H]
frag2555,0,1,[H]O[O+]1C([H])=[C-]C1([H])[H]
frag2556,0,1,[H]O[o+]1c([H])c([H])[c-]1[H]
frag2557,0,1,[H]C1=[O+]C([H])([H])[C+]1[H]
frag2558,0,1,[H]C1=C([H])C([H])([H])[O+]1[O-]
frag2559,0,2,[H]O[O+](/C([H])=[O+]/[H])[C+]([H])[H]
frag2560,0,2,[H]O[O+](/C([H])=[O+]\[H])[C+]([H])[H]
frag2561,0,2,[H]O[O+](/C([H])=[O+]/[H])C([H])([H])[C-3]
frag2562,0,2,[H]O[O+](/C([H])=[O+]\[H])C([H])([H])[C-3]
frag2563,0,2,[H]OO/C([H])=[O+]/[H]
frag2564,0,2,[H]OO/C([H])=[O+]\[H]
frag2565,0,2,[H]CC([H])([H])O/C([H])=[O+]/[H]
frag2566,0,2,[H]CC([H])([H])O/C([H])=[O+]\[H]
frag2567,0,2,[H]/[C-]=C(\O[H])[O+](O[H])[C-]([H])[H]
frag2568,0,2,[H]/[C-]=C(/O[H])[O+](O[H])[C-]([H])[H]
frag2569,0,2,[H]O[O+]([C+]([H])[H])[C@]([H])([C-3])O[H]
frag2570,0,2,[H]O[O+]([C+]([H])[H])[C@@]([H])([C-3])O[H]
frag2571,0,2,[H]C[C@]([H])(O[H])[O+]=C([H])[H]
frag2572,0,2,[H]C[C@@]([H])(O[H])[O+]=C([H])[H]
frag2573,0,1,[H]O[C@@]1([H])CC([H])([H])O1
frag2574,0,1,[H]O[C@]1([H])CC([H])([H])O1
frag2575,0,1,[H]O[C@]1([H])OC([H])=C1[H]
frag2576,0,1,[H]O[C@@]1([H])OC([H])=C1[H]
frag2577,0,1,[H]C[O+]([O-])O[H]
frag2578,0,2,[H]C[O+]([O-])C([H])([H])[C+]([H])[H]
frag2579,0,1,[H]O[O+]([O-])C([H])=C([H])[H]
frag2580,0,2,[H]C([H])=C([H])[O+]([O-])[C+]([H])[H]
frag2581,0,2,[H]O[O+]([O-])[C-]([H])C([H])=C([H])[H]
frag2582,0,2,[H]CC([H])([H])[C-]([H])[O+]([O-])O[H]
frag2583,0,2,[H]/C(=[O+]\[O-])C([H])([H])[C+]([H])[H]
frag2584,0,2,[H]/C(=[O+]/[O-])C([H])([H])[C+]([H])[H]
frag2585,0,2,[H][C+]([H])C([H])([H])[C-]([H])[O+]([O-])[O-]
frag2586,0,1,[H][C+]1[O+]([O-])[C-]([H])C1([H])[H]
frag2587,0,1,[H][C-]([H])C([H])([H])[O+]1[C-]=[O+]1
frag2588,0,2,[H]C1=[O+][O+]1[C-]([H])[H]
frag2589,0,2,[H]C1=[O+]O1
frag2590,0,1,[H]C([H])=C1O[O+]1[C-]([H])[H]
frag2591,0,1,[H][C-]([H])C([H])([H])C1=[O+]O1
frag2592,0,2,[H][C-]([H])C1([H])[O+]=[O+]1
frag2593,0,2,[H][C-]([H])[C@]1([H])O[O+]1[O-]
frag2594,0,2,[H][C-]([H])[C@@]1([H])O[O+]1[O-]
frag2595,0,1,[H]C[O+]1O[C@@]1([H])[C-]([H])[H]
frag2596,0,1,[H]C[O+]1O[C@]1([H])[C-]([H])[H]
frag2597,0,1,[H]O[O+]1O[C@@]1([H])C([H])([H])[C-3]
frag2598,0,1,[H]O[O+]1O[C@]1([H])C([H])([H])[C-3]
frag2599,0,2,[H]C[O+](O[H])C([H])=C([H])[H]
frag2600,0,2,[H]CC([H])([H])/C([H])=[O+]/O[H]
frag2601,0,2,[H]CC([H])([H])/C([H])=[O+]\O[H]
frag2602,0,1,[H]O[O+]1CC([H])([H])[C-]1[H]
frag2603,0,1,[H]C1=[O+][C+]([H])C1([H])[H]
frag2604,0,2,[H]/[O+]=C(\[H])OC([H])=C([H])[H]
frag2605,0,2,[H]/[O+]=C(/[H])OC([H])=C([H])[H]
frag2606,0,2,[H]C[O+]([O-])[C@@]([H])(O[H])[C-]([H])[H]
frag2607,0,2,[H]C[O+]([O-])[C@]([H])(O[H])[C-]([H])[H]
frag2608,0,2,[H]O[C@]([H])(/[O+]=[O+]/[H])C([H])([H])[C-3]
frag2609,0,2,[H]O[C@@]([H])(/[O+]=[O+]/[H])C([H])([H])[C-3]
frag2610,0,2,[H]O[C@]([H])(/[O+]=[O+]\[H])C([H])([H])[C-3]
frag2611,0,2,[H]O[C@@]([H])(/[O+]=[O+]\[H])C([H])([H])[C-3]
frag2612,0,1,[H]O[C@]1([H])[O+]=[C-]C1([H])[H]
frag2613,0,1,[H]O[C@@]1([H])[O+]=[C-]C1([H])[H]
frag2614,0,2,[H][C+]([H])C([H])([H])[O+]([C-3])[O+]([H])[O-]
frag2615,0,2,[H]/[C-]=[O+]/C([H])([H])[C+]([H])[H]
frag2616,0,2,[H]/[C-]=[O+]\C([H])([H])[C+]([H])[H]
frag2617,0,1,[H]/[O+]=[O+]/[C@]([H])([O-])[C-]([H])[H]
frag2618,0,1,[H]/[O+]=[O+]/[C@@]([H])([O-])[C-]([H])[H]
frag2619,0,1,[H]/[O+]=[O+]\[C@]([H])([O-])[C-]([H])[H]
frag2620,0,1,[H]/[O+]=[O+]\[C@@]([H])([O-])[C-]([H])[H]
frag2621,0,1,[H][C-]([H])[C@]1([H])O[O+]([H])[O+]1[C-3]
frag2622,0,1,[H][C-]([H])[C@@]1([H])O[O+]([H])[O+]1[C-3]
frag2623,0,1,[H][O+]1OC([H])(C([H])([H])[C-3])O1
frag2624,0,1,[H]/[O+]=C(\[H])[O+]([O-])[C-]([H])[H]
frag2625,0,1,[H]/[O+]=C(/[H])[O+]([O-])[C-]([H])[H]
frag2626,0,1,[H]/[O+]=C(\[H])O[O-]
frag2627,0,1,[H]/[O+]=C(/[H])O[O-]
frag2628,0,1,[H]O[C@]([H])([O+]=O)[C-]([H])[H]
frag2629,0,1,[H]O[C@@]([H])([O+]=O)[C-]([H])[H]
frag2630,0,1,[H]O[O+](CC([H])([H])[H])[C+]([H])[H]
frag2631,0,2,[H]O[O+](C#[O+])[C-]([H])[H]
frag2632,0,2,[H]OOC#[O+]
frag2633,0,2,[H][C-]([H])C([H])([H])[H]
frag2634,0,2,[H]C([H])([H])C([H])([H])OC#[O+]
frag2635,0,2,[H]C([H])=[O+]C(=O)C([H])([H])[H]
frag2636,0,2,[H][C-]([H])[O+]([O-])C(=O)C([H])([H])[H]
frag2637,0,1,[H]O[O+](C([H])=O)[C-]([H])[H]
frag2638,0,2,[H]C(=O)[O+]([C+]([H])[H])[C-]([H])[H]
frag2639,0,1,[H]C(=O)[O+]1[C-]([H])C1([H])[H]
frag2640,0,1,[H][C-]([H])[O+]1C(=O)C1([H])[H]
frag2641,0,1,[H][C+]1[O+]([C-]([H])[H])[C@@]1([H])[O-]
frag2642,0,1,[H][C+]1[O+]([C-]([H])[H])[C@]1([H])[O-]
frag2643,0,1,[H]C[O+]1C([H])([H])[C@]1([H])[O-]
frag2644,0,1,[H]C[O+]1C([H])([H])[C@@]1([H])[O-]
frag2645,0,1,[H]C[O+](O[H])[C+]([H])C([H])([H])[H]
frag2646,0,2,[H]C[O+](O[H])C([H])=O
frag2647,0,2,[H]C(=O)/[O+]=C(\[H])C([H])([H])[H]
frag2648,0,2,[H]C(=O)/[O+]=C(/[H])C([H])([H])[H]
frag2649,0,2,[H]C(=O)[O+]([O-])[C-]([H])C([H])([H])[H]
frag2650,0,2,[H]C[O+]([O-])[C@@]([H])([O-])C([H])([H])[H]
frag2651,0,2,[H]C[O+]([O-])[C@]([H])([O-])C([H])([H])[H]
frag2652,0,1,[H]/[C-]=[O+]/[O+]([H])C([H])([H])[C+]([H])[H]
frag2653,0,1,[H]/[C-]=[O+]\[O+]([H])C([H])([H])[C+]([H])[H]
frag2654,0,2,[H]C[O+]1[C-]([H])C([H])([H])[O+]1[H]
frag2655,0,2,[H][C+]([H])[O+]1OC([H])([H])[C-]1[H]
frag2656,0,2,[H]O[C@@]1([H])C([H])=[O+]C1([H])[H]
frag2657,0,2,[H]O[C@]1([H])C([H])=[O+]C1([H])[H]
frag2658,0,1,[H][C-]1[O+]2O[C@]1([H])C2([H])[H]
frag2659,0,1,[H][C-]1[O+]2O[C@@]1([H])C2([H])[H]
frag2660,0,2,[H]C(=O)O[C-]([H])[H]
frag2661,0,2,[H]C(=O)[O-]
frag2662,0,2,[H]OC([H])([H])[C+]([H])[H]
frag2663,0,2,[H]C(=O)OC([H])([H])C([H])([H])[O-]
frag2664,0,1,[H][O+]1[O+]([C-3])[C@@]([H])([O-])C1([H])[H]
frag2665,0,1,[H][O+]1[O+]([C-3])[C@]([H])([O-])C1([H])[H]
frag2666,0,2,[H]/[C-]=[O+]/[C@@]([H])([O-])C([H])([H])O[H]
frag2667,0,2,[H]/[C-]=[O+]/[C@]([H])([O-])C([H])([H])O[H]
frag2668,0,2,[H]/[C-]=[O+]\[C@@]([H])([O-])C([H])([H])O[H]
frag2669,0,2,[H]/[C-]=[O+]\[C@]([H])([O-])C([H])([H])O[H]
frag2670,0,2,[H]C([H])=[O+][C@@]([H])([O-])C([H])([H])[O-]
frag2671,0,2,[H]C([H])=[O+][C@]([H])([O-])C([H])([H])[O-]
frag2672,0,2,[H]O[C@]([H])([C+]([H])[H])C([H])([O-])[O-]
frag2673,0,2,[H]O[C@@]([H])([C+]([H])[H])C([H])([O-])[O-]
frag2674,0,1,[H]C1([H])O[C@@]([H])([O-])[C@]1([H])[O-]
frag2675,0,1,[H]C1([H])O[C@]([H])([O-])[C@]1([H])[O-]
frag2676,0,1,[H]C1([H])O[C@@]([H])([O-])[C@@]1([H])[O-]
frag2677,0,1,[H]C1([H])O[C@]([H])([O-])[C@@]1([H])[O-]
frag2678,0,2,[H]C(=O)[O+]([O-])[C+]([H])[H]
frag2679,0,2,[H]C(=O)[O+]=O
frag2680,0,1,[H]C([H])([H])[C@]([H])([O-])[O+]=O
frag2681,0,1,[H]C([H])([H])[C@@]([H])([O-])[O+]=O
frag2682,0,1,[H]/[O+]=[O+]/CC([H])([H])C([H])([H])[H]
frag2683,0,1,[H]/[O+]=[O+]\CC([H])([H])C([H])([H])[H]
frag2684,0,2,[H]/[C-]=C(\[O-])[O+](O[H])C([H])([H])[H]
frag2685,0,2,[H]/[C-]=C(/[O-])[O+](O[H])C([H])([H])[H]
frag2686,0,2,[H]OOC([O-])=C([H])[H]
frag2687,0,2,[H][C+]([H])[H]
frag2688,0,2,[H][C+]([H])C(=O)OC([H])([H])[H]
frag2689,0,2,[H]C([H])=C([O-])[O+]([O-])C([H])([H])[H]
frag2690,0,1,[H]/[C-]=C(\[O-])[O+](O[H])[C+]([H])[H]
frag2691,0,1,[H]/[C-]=C(/[O-])[O+](O[H])[C+]([H])[H]
frag2692,0,2,[H]O[O+]1C([O-])=[C-]C1([H])[H]
frag2693,0,1,[H]OOC(=O)C([H])=C([H])[H]
frag2694,0,2,[H][C+]1C(=O)OC1([H])[H]
frag2695,0,2,[H]C1=C([O-])[O+]([O-])C1([H])[H]
frag2696,0,1,[H]O[O+]([H])CC([H])([H])[C+]([H])[H]
frag2697,0,1,[H]O[O+]([H])C#[O+]
frag2698,0,2,[H][C-]([H])C([H])([H])[O+]([H])C#[O+]
frag2699,0,1,[H]O[O+]([H])C([O-])=C([H])[H]
frag2700,0,2,[H]C([H])=C([O-])[O+]([H])[C+]([H])[H]
frag2701,0,1,[H]C1=C([O-])[O+]([H])C1([H])[H]
frag2702,0,2,[H]OC(=O)C([H])([H])[C+]([H])[H]
frag2703,0,1,[H][C-]1[O+]([H])C(=O)C1([H])[H]
frag2704,0,1,[H]O[O+]1CC([H])([H])[C+]1[H]
frag2705,0,1,[H]O[O+](C#[O+])[C-]([H])[C-]([H])[H]
frag2706,0,1,[H]C[O+](O[H])C([O-])=C([H])[H]
frag2707,0,2,[H]C1=[O+]C(=O)C1([H])[H]
frag2708,0,2,[H][C-]1[O+]([O-])C(=O)C1([H])[H]
frag2709,0,1,[H]C([H])=[C-][O+]([C+]([H])[H])[O+]([H])[H]
frag2710,0,2,[H]C1=[C-][O+]([O+]([H])[H])C1([H])[H]
frag2711,0,1,[H][C+]([H])C([H])([H])/[C-]=[O+]/[O+]([H])[H]
frag2712,0,1,[H][C+]([H])C([H])([H])/[C-]=[O+]\[O+]([H])[H]
frag2713,0,1,[H][O+]([H])OC#[O+]
frag2714,0,1,[H][C-]([H])C([H])([H])OC#[O+]
frag2715,0,1,[H]C([H])=[O+]C([O-])=C([H])[H]
frag2716,0,1,[H][C+]([H])C([H])([H])C(=O)[O-]
frag2717,0,1,[H][C-]([H])C([H])([H])[O+]([O-])C#[O+]
frag2718,0,1,[H]C([H])=C([O-])[O+]([O-])[C+]([H])[H]
frag2719,0,1,[H][C-]([H])C([H])([H])C(=O)[O+]=O
frag2720,0,2,[H]C[C@]([H])([O-])[O+]([O-])C([H])([H])[H]
frag2721,0,2,[H]C[C@@]([H])([O-])[O+]([O-])C([H])([H])[H]
frag2722,0,1,[H]C[O+]1[O+]([H])C1([H])[H]
frag2723,0,2,[H]C([H])=[C-][O+]1[O+]([H])C1([H])[H]
frag2724,0,2,[H]/[C-]=C(\[H])[O+]1[O+]([H])C1([H])[H]
frag2725,0,2,[H]/[C-]=C(/[H])[O+]1[O+]([H])C1([H])[H]
frag2726,0,1,[H]OC([H])([H])/[O+]=C(\[H])[C+]([H])[H]
frag2727,0,1,[H]OC([H])([H])/[O+]=C(/[H])[C+]([H])[H]
frag2728,0,1,[H]C(=O)[O+]1[O+]([H])C1([H])[H]
frag2729,0,1,[H]OC([H])([H])OC([H])=O
frag2730,0,2,[H]OC([H])([H])C([H])([H])C(=O)[O-]
frag2731,0,1,[H][O+]1[O+]([C@]([H])([C-3])[O-])C1([H])[H]
frag2732,0,1,[H][O+]1[O+]([C@@]([H])([C-3])[O-])C1([H])[H]
frag2733,0,2,[H]C[C@]([H])([O-])OC([H])([H])O[H]
frag2734,0,2,[H]C[C@@]([H])([O-])OC([H])([H])O[H]
frag2735,0,2,[H][C+]([H])C([H])([O-])[O-]
frag2736,0,2,[H][C+]([H])[C@]([H])([O-])OC([H])([H])[O-]
frag2737,0,2,[H][C+]([H])[C@@]([H])([O-])OC([H])([H])[O-]
frag2738,0,2,[H]OC([H])([H])[C+]([H])C([H])([O-])[O-]
frag2739,0,2,[H]/[O+]=C(\[H])C([H])([H])C([H])([O-])[O-]
frag2740,0,2,[H]/[O+]=C(/[H])C([H])([H])C([H])([O-])[O-]
frag2741,0,1,[H]C1([H])[C@]([H])([O-])O[C@@]1([H])[O-]
frag2742,0,1,[H]C1([H])[C@@]([H])([O-])O[C@@]1([H])[O-]
frag2743,0,1,[H]C1([H])[C@@]([H])([O-])O[C@]1([H])[O-]
frag2744,0,1,[H]C(=O)[O+]([O-])C([H])([H])[H]
frag2745,0,2,[H][C+]([H])[C@]([H])([O-])[O+]=O
frag2746,0,2,[H][C+]([H])[C@@]([H])([O-])[O+]=O
frag2747,0,1,[H]/[O+]=[O+]/[C@@]([H])([O-])[C-]=C([H])[H]
frag2748,0,1,[H]/[O+]=[O+]/[C@]([H])([O-])[C-]=C([H])[H]
frag2749,0,1,[H]/[O+]=[O+]\[C@@]([H])([O-])[C-]=C([H])[H]
frag2750,0,1,[H]/[O+]=[O+]\[C@]([H])([O-])[C-]=C([H])[H]
frag2751,0,2,[H]O[O+]1C([H])=[C-][C@]1([H])[O-]
frag2752,0,2,[H]O[O+]1C([H])=[C-][C@@]1([H])[O-]
frag2753,0,2,[H]C1([H])C[C@]([H])([O-])[O+]1[O-]
