batch,fragname,confname,energy,enthalpy
batch9,frag947,9,,
batch9,frag740,155,,
batch9,frag815,5,,
batch9,frag937,2,,
batch9,frag803,61,,
batch9,frag834,28,-0.229620977493,-0.127229
batch9,frag921,18,0.0318927237339,0.107547
batch9,frag769,36,,
batch9,frag740,623,,
batch9,frag877,19,,
batch9,frag796,25,-0.0751732408756,0.049149
batch9,frag950,48,,
batch9,frag740,184,,
batch9,frag745,142,,
batch9,frag944,177,,
batch9,frag944,65,,
batch9,frag909,10,0.0440676298635,0.119725
batch9,frag911,443,,
batch9,frag74,82,,
batch9,frag935,35,,
batch9,frag789,64,,
batch9,frag939,52,0.0181932646986,0.118779
batch9,frag853,76,,
batch9,frag77,448,,
batch9,frag746,35,,
batch9,frag740,242,,
batch9,frag905,0,,
batch9,frag827,7,-0.121568485504,-0.022705
batch9,frag73,89,,
batch9,frag77,176,,
batch9,frag792,64,,
batch9,frag922,52,,
batch9,frag774,6,,
batch9,frag839,26,,
batch9,frag74,134,,
batch9,frag848,0,,
batch9,frag912,10,,
batch9,frag789,6,,
batch9,frag781,42,-0.0224796628177,0.077426
batch9,frag931,74,,
batch9,frag816,25,,
batch9,frag953,1,0.0323427251706,0.132458
batch9,frag77,517,,
batch9,frag940,24,0.0174697758598,0.117939
batch9,frag740,86,,
batch9,frag749,18,,
batch9,frag740,57,,
batch9,frag746,4,,
batch9,frag74,223,,
batch9,frag783,61,,
batch9,frag770,15,,
batch9,frag77,19,,
batch9,frag77,261,,
batch9,frag782,2,-0.0206181016791,0.079247
batch9,frag790,47,,
batch9,frag843,4,,
batch9,frag911,8,,
batch9,frag77,600,,
batch9,frag75,9,,
batch9,frag77,339,,
batch9,frag861,10,,
batch9,frag907,53,,
batch9,frag740,533,,
batch9,frag774,53,,
batch9,frag740,294,,
batch9,frag739,26,,
batch9,frag735,41,,
batch9,frag937,11,,
batch9,frag745,194,,
batch9,frag787,27,,
batch9,frag744,11,,
batch9,frag78,33,,
batch9,frag911,332,,
batch9,frag74,54,,
batch9,frag911,495,,
batch9,frag740,152,,
batch9,frag865,9,,
batch9,frag767,75,,
batch9,frag803,66,,
batch9,frag898,9,,
batch9,frag861,188,,
batch9,frag937,5,,
batch9,frag815,2,,
batch9,frag769,31,,
batch9,frag791,29,,
batch9,frag861,159,,
batch9,frag740,183,,
batch9,frag740,624,,
batch9,frag796,22,-0.0717166883186,0.052401
batch9,frag74,85,,
batch9,frag911,444,,
batch9,frag909,17,0.0438216401611,0.119458
batch9,frag745,145,,
batch9,frag815,68,,
batch9,frag944,62,,
batch9,frag944,170,,
batch9,frag730,69,,
batch9,frag827,0,-0.121568476274,-0.022704
batch9,frag746,32,,
batch9,frag905,7,,
batch9,frag740,245,,
batch9,frag789,63,,
batch9,frag935,32,,
batch9,frag853,71,,
batch9,frag939,55,0.0181932835775,0.11878
batch9,frag943,69,,
batch9,frag785,8,,
batch9,frag795,13,-0.0725686065086,0.051381
batch9,frag74,148,,
batch9,frag911,101,,
batch9,frag873,24,,
batch9,frag916,2,0.0725694816758,0.170674
batch9,frag792,18,,
batch9,frag809,18,,
batch9,frag834,5,-0.232739448902,-0.130567
batch9,frag778,8,,
batch9,frag740,700,,
batch9,frag911,560,,
batch9,frag940,58,0.0219795508608,0.122354
batch9,frag880,8,,
batch9,frag938,96,0.0309451793119,0.128544
batch9,frag740,361,,
batch9,frag906,41,,
batch9,frag938,126,0.0311549130103,0.128632
batch9,frag731,5,-0.0371531641813,0.062292
batch9,frag734,53,,
batch9,frag77,65,,
batch9,frag788,71,,
batch9,frag934,20,,
batch9,frag852,63,,
batch9,frag938,47,0.0311549335307,0.128631
batch9,frag740,417,,
batch9,frag862,21,,
batch9,frag949,17,,
batch9,frag945,70,,
batch9,frag924,0,,
batch9,frag911,216,,
batch9,frag938,231,0.0311549252473,0.128632
batch9,frag797,30,-0.220531730178,-0.119186
batch9,frag768,23,,
batch9,frag911,677,,
batch9,frag830,15,,
batch9,frag74,199,,
batch9,frag941,36,,
batch9,frag850,1,,
batch9,frag773,24,,
batch9,frag84,7,0.0429218576909,0.122473
batch9,frag861,232,,
batch9,frag791,7,,
batch9,frag74,28,,
batch9,frag77,345,,
batch9,frag856,25,,
batch9,frag930,66,,
batch9,frag73,23,,
batch9,frag952,10,0.0355308870323,0.135922
batch9,frag834,53,-0.232499141704,-0.130333
batch9,frag755,1,0.0228391495064,0.093154
batch9,frag740,689,,
batch9,frag804,11,,
batch9,frag793,76,,
batch9,frag923,40,,
batch9,frag73,176,,
batch9,frag77,724,,
batch9,frag869,7,,
batch9,frag940,4,0.0181099183737,0.118357
batch9,frag862,3,,
batch9,frag911,21,,
batch9,frag740,658,,
batch9,frag950,33,,
batch9,frag812,8,-0.0920773625183,-0.004783
batch9,frag884,16,,
batch9,frag791,55,,
batch9,frag861,125,,
batch9,frag909,9,0.04382165541,0.119458
batch9,frag740,239,,
batch9,frag943,15,,
batch9,frag77,394,,
batch9,frag767,3,,
batch9,frag868,23,,
batch9,frag77,433,,
batch9,frag939,29,0.0191183000702,0.119527
batch9,frag911,438,,
batch9,frag745,139,,
batch9,frag815,14,,
batch9,frag782,73,-0.0234375720125,0.076641
batch9,frag911,199,,
batch9,frag790,72,,
batch9,frag829,8,,
batch9,frag792,80,,
batch9,frag77,635,,
batch9,frag797,79,-0.219870887067,-0.118592
batch9,frag77,192,,
batch9,frag765,5,-0.0828038301745,0.004885
batch9,frag74,216,,
batch9,frag740,62,,
batch9,frag932,9,,
batch9,frag783,54,,
batch9,frag945,39,,
batch9,frag77,254,,
batch9,frag942,2,,
batch9,frag770,20,,
batch9,frag788,38,,
batch9,frag934,69,,
batch9,frag942,32,,
batch9,frag740,328,,
batch9,frag816,10,,
batch9,frag931,41,,
batch9,frag781,77,-0.0203608428529,0.079347
batch9,frag77,285,,
batch9,frag949,6,,
batch9,frag77,522,,
batch9,frag911,529,,
batch9,frag940,11,0.0132741813131,0.114518
batch9,frag896,1,,
batch9,frag922,67,,
batch9,frag792,51,,
batch9,frag77,143,,
batch9,frag912,25,,
batch9,frag839,13,,
batch9,frag74,101,,
batch9,frag86,1,0.0145214485887,0.10763
batch9,frag911,148,,
batch9,frag793,1,,
batch9,frag852,7,,
batch9,frag911,471,,
batch9,frag944,57,,
batch9,frag944,145,,
batch9,frag745,170,,
batch9,frag909,22,0.0459537658995,0.121451
batch9,frag740,270,-0.0455370139806,0.07709
batch9,frag73,228,,
batch9,frag853,44,,
batch9,frag939,60,0.0183729179966,0.118945
batch9,frag789,56,,
batch9,frag926,6,,
batch9,frag804,1,,
batch9,frag796,17,-0.0722979535093,0.051958
batch9,frag740,611,,
batch9,frag911,68,,
batch9,frag740,167,,
batch9,frag767,40,,
batch9,frag803,53,,
batch9,frag794,34,,
batch9,frag907,66,,
batch9,frag861,25,,
batch9,frag836,3,,
batch9,frag820,37,,
batch9,frag735,74,,
batch9,frag739,13,,
batch9,frag774,66,,
batch9,frag740,506,,
batch9,frag787,12,,
batch9,frag944,86,,
batch9,frag937,24,,
batch9,frag944,194,,
batch9,frag74,61,,
batch9,frag911,307,,
batch9,frag744,24,,
batch9,frag907,1,,
batch9,frag825,6,,
batch9,frag938,204,0.0311550879147,0.128628
batch9,frag77,649,,
batch9,frag911,642,,
batch9,frag768,16,,
batch9,frag830,20,,
batch9,frag77,50,,
batch9,frag77,228,,
batch9,frag740,422,,
batch9,frag852,56,,
batch9,frag938,72,0.0309451743508,0.128545
batch9,frag740,385,,
batch9,frag788,44,,
batch9,frag934,15,,
batch9,frag911,223,,
batch9,frag945,45,,
batch9,frag949,22,,
batch9,frag911,584,,
batch9,frag783,28,,
batch9,frag862,14,,
batch9,frag936,36,,
batch9,frag911,555,,
batch9,frag817,4,,
batch9,frag935,3,,
batch9,frag745,36,,
batch9,frag906,74,,
batch9,frag740,354,,
batch9,frag734,66,,
batch9,frag77,81,,
batch9,frag938,113,0.0309452015813,0.128544
batch9,frag945,8,,
batch9,frag795,26,-0.0749493539118,0.049312
batch9,frag912,59,,
batch9,frag911,693,,
batch9,frag911,134,,
batch9,frag77,698,,
batch9,frag873,11,,
batch9,frag853,38,,
batch9,frag77,406,,
batch9,frag831,9,-0.0525906291024,0.047745
batch9,frag868,16,,
batch9,frag861,88,,
batch9,frag943,20,,
batch9,frag782,46,-0.0234375720122,0.076641
batch9,frag841,2,,
batch9,frag944,139,,
batch9,frag815,21,,
batch9,frag734,9,,
batch9,frag878,4,,
batch9,frag73,192,,
batch9,frag911,14,,
batch9,frag885,4,,
batch9,frag884,23,,
batch9,frag769,78,,
batch9,frag744,2,,
batch9,frag791,60,,
batch9,frag861,110,,
batch9,frag928,19,,
batch9,frag794,48,,
batch9,frag834,66,-0.226191870832,-0.124011
batch9,frag952,25,0.0347641579853,0.134807
batch9,frag923,75,,
batch9,frag73,143,,
batch9,frag793,43,,
batch9,frag873,0,,
batch9,frag804,24,,
batch9,frag77,711,,
batch9,frag937,58,,
batch9,frag861,207,,
batch9,frag773,11,,
batch9,frag930,53,,
batch9,frag77,370,,
batch9,frag856,10,,
batch9,frag861,59,,
batch9,frag776,0,,
batch9,frag73,16,,
batch9,frag938,203,0.0309451852834,0.128544
batch9,frag825,1,,
batch9,frag907,6,,
batch9,frag830,27,,
batch9,frag768,11,,
batch9,frag911,645,,
batch9,frag938,75,0.0309451867537,0.128545
batch9,frag865,18,,
batch9,frag852,51,,
batch9,frag934,12,,
batch9,frag788,43,,
batch9,frag740,382,-0.0443044400499,0.078278
batch9,frag942,49,,
batch9,frag740,425,,
batch9,frag77,57,,
batch9,frag77,588,,
batch9,frag911,583,,
batch9,frag862,13,,
batch9,frag911,224,,
batch9,frag945,42,,
batch9,frag949,25,,
batch9,frag740,19,,
batch9,frag935,4,,
batch9,frag745,31,,
batch9,frag817,3,,
batch9,frag911,552,,
batch9,frag936,31,,
batch9,frag938,114,0.0311549317287,0.128633
batch9,frag734,61,,
batch9,frag77,559,,
batch9,frag77,86,,
batch9,frag740,353,,
batch9,frag852,80,,
batch9,frag906,73,,
batch9,frag911,133,,
batch9,frag911,694,,
batch9,frag795,21,-0.0722978011883,0.051955
batch9,frag873,16,,
batch9,frag77,8,,
batch9,frag77,138,,
batch9,frag943,27,,
batch9,frag77,401,,
batch9,frag868,11,,
batch9,frag780,3,0.0466066874769,0.133185
batch9,frag815,26,,
batch9,frag841,5,,
batch9,frag782,41,-0.025612661352,0.074771
batch9,frag911,13,,
batch9,frag73,195,,
batch9,frag878,3,,
batch9,frag916,18,0.0738664651506,0.171904
batch9,frag861,117,,
batch9,frag791,67,,
batch9,frag744,5,,
batch9,frag884,24,,
batch9,frag885,3,,
batch9,frag944,229,,
batch9,frag803,28,,
batch9,frag834,61,-0.232739449134,-0.130567
batch9,frag952,22,0.0345553024516,0.134697
batch9,frag77,716,,
batch9,frag873,7,,
batch9,frag804,23,,
batch9,frag73,144,,
batch9,frag923,72,,
batch9,frag793,44,,
batch9,frag951,0,0.0136806250501,0.061397
batch9,frag861,200,,
batch9,frag773,16,,
batch9,frag787,69,,
batch9,frag739,68,,
batch9,frag73,11,,
batch9,frag930,54,,
batch9,frag856,17,,
batch9,frag77,377,,
batch9,frag790,75,,
batch9,frag911,639,,
batch9,frag765,2,-0.0943070085497,-0.007719
batch9,frag77,195,,
batch9,frag77,632,,
batch9,frag911,258,,
batch9,frag949,59,,
batch9,frag783,53,,
batch9,frag740,65,,
batch9,frag810,9,,
batch9,frag74,211,,
batch9,frag740,459,,
batch9,frag942,35,,
batch9,frag942,5,,
batch9,frag770,27,,
batch9,frag77,253,,
batch9,frag77,525,,
batch9,frag77,282,,
batch9,frag938,168,0.0311549622826,0.128634
batch9,frag949,1,,
batch9,frag931,46,,
batch9,frag740,488,,
batch9,frag781,70,-0.0230060154137,0.076966
batch9,frag816,17,,
batch9,frag911,289,,
batch9,frag757,0,-0.0864541292234,-0.020924
batch9,frag940,16,0.0133767532784,0.114642
batch9,frag77,144,,
batch9,frag922,60,,
batch9,frag792,56,,
batch9,frag852,0,,
batch9,frag793,6,,
batch9,frag74,106,,
batch9,frag839,14,,
batch9,frag912,22,,
batch9,frag909,25,0.0440676091897,0.119725
batch9,frag944,142,,
batch9,frag944,50,,
batch9,frag745,177,,
batch9,frag911,476,,
batch9,frag939,67,0.0183728441478,0.118947
batch9,frag853,43,,
batch9,frag789,51,,
batch9,frag740,277,,
batch9,frag804,6,,
batch9,frag926,1,-0.0341797907098,0.048007
batch9,frag796,10,-0.0744851545139,0.048701
batch9,frag740,616,,
batch9,frag738,0,,
batch9,frag767,47,,
batch9,frag73,138,,
batch9,frag793,38,,
batch9,frag740,160,,
batch9,frag882,9,,
batch9,frag794,33,,
batch9,frag803,54,,
batch9,frag774,61,,
batch9,frag740,501,,
batch9,frag735,73,,
batch9,frag739,14,,
batch9,frag789,80,,
batch9,frag820,30,,
batch9,frag907,61,,
batch9,frag930,28,,
batch9,frag861,22,,
batch9,frag836,4,,
batch9,frag74,66,,
batch9,frag911,300,,
batch9,frag744,23,,
batch9,frag92,9,-0.0622107720875,0.037041
batch9,frag941,78,,
batch9,frag787,9,,
batch9,frag787,15,,
batch9,frag944,193,,
batch9,frag937,23,,
batch9,frag944,81,,
batch9,frag794,2,,
batch9,frag912,81,,
batch9,frag907,8,,
batch9,frag77,640,,
batch9,frag769,2,,
batch9,frag740,17,-0.0455370086455,0.077087
batch9,frag783,21,,
batch9,frag750,4,,
batch9,frag818,21,,
batch9,frag77,221,,
batch9,frag77,586,,
batch9,frag77,59,,
batch9,frag865,16,,
batch9,frag942,47,,
batch9,frag931,34,,
batch9,frag945,1,,
batch9,frag898,26,,
batch9,frag77,88,,
batch9,frag77,557,,
batch9,frag940,64,,
batch9,frag873,18,,
batch9,frag792,24,,
batch9,frag77,6,,
batch9,frag922,12,,
batch9,frag77,691,,
batch9,frag809,24,,
batch9,frag77,136,,
batch9,frag92,23,-0.0639998902621,0.035361
batch9,frag912,50,,
batch9,frag74,174,,
batch9,frag911,404,,
batch9,frag815,28,,
batch9,frag745,105,,
batch9,frag944,130,,
batch9,frag944,22,,
batch9,frag937,80,,
batch9,frag746,72,,
batch9,frag740,205,,
batch9,frag943,29,,
batch9,frag861,81,,
batch9,frag935,72,,
batch9,frag789,23,,
batch9,frag939,15,0.0181933012793,0.118781
batch9,frag831,0,-0.052590634557,0.047746
batch9,frag853,31,,
batch9,frag769,71,,
batch9,frag861,119,,
batch9,frag791,69,,
batch9,frag916,16,0.0582668711763,0.155929
batch9,frag734,0,,
batch9,frag740,664,,
batch9,frag873,9,,
batch9,frag740,112,,
batch9,frag77,718,,
batch9,frag767,35,,
batch9,frag803,2,,
batch9,frag803,26,,
batch9,frag794,41,,
batch9,frag911,713,,
batch9,frag928,10,,
batch9,frag921,5,0.0318926031834,0.107546
batch9,frag944,227,,
batch9,frag745,212,,
batch9,frag861,50,,
batch9,frag856,19,,
batch9,frag77,379,,
batch9,frag907,13,,
batch9,frag820,42,,
batch9,frag918,3,0.0751573539058,0.120857
batch9,frag739,66,,
batch9,frag740,573,,
batch9,frag774,13,,
batch9,frag937,51,,
batch9,frag787,67,,
batch9,frag78,73,,
batch9,frag773,18,,
batch9,frag74,14,,
batch9,frag911,372,,
batch9,frag829,1,,
batch9,frag797,70,-0.21880109011,-0.117869
batch9,frag911,637,,
batch9,frag768,63,,
batch9,frag911,190,,
batch9,frag77,25,,
batch9,frag740,457,,
batch9,frag934,60,,
batch9,frag788,31,,
batch9,frag852,23,,
batch9,frag932,0,,
batch9,frag810,7,,
batch9,frag745,92,,
batch9,frag949,57,,
batch9,frag911,256,,
batch9,frag945,30,,
batch9,frag904,22,,
batch9,frag936,43,,
batch9,frag911,287,,
batch9,frag940,18,0.0133767511539,0.114643
batch9,frag911,520,,
batch9,frag745,43,,
batch9,frag939,4,0.0181933078968,0.118782
batch9,frag749,24,,
batch9,frag740,486,,
batch9,frag931,48,,
batch9,frag816,19,,
batch9,frag947,13,,
batch9,frag740,321,,
batch9,frag734,13,,
batch9,frag938,166,0.0385449668375,0.135621
batch9,frag74,108,,
batch9,frag843,26,,
batch9,frag793,8,,
batch9,frag911,141,,
batch9,frag792,58,,
batch9,frag900,2,,
batch9,frag730,55,,
batch9,frag73,221,,
batch9,frag771,3,,
batch9,frag740,279,,
batch9,frag939,69,0.0183728524895,0.118946
batch9,frag77,473,,
batch9,frag943,55,,
batch9,frag911,478,,
batch9,frag782,33,-0.0213253914705,0.078512
batch9,frag815,54,,
batch9,frag745,179,,
batch9,frag950,73,,
batch9,frag911,61,,
batch9,frag877,22,,
batch9,frag740,618,,
batch9,frag804,8,,
batch9,frag861,165,,
batch9,frag791,15,,
batch9,frag921,23,0.0318925593145,0.107546
batch9,frag834,13,-0.232499130056,-0.130333
batch9,frag743,1,-0.0460354626914,0.046247
batch9,frag882,7,,
batch9,frag793,36,,
batch9,frag73,136,,
batch9,frag767,49,,
batch9,frag941,76,,
batch9,frag787,7,,
batch9,frag92,7,-0.0622107270192,0.037039
batch9,frag846,1,-0.0480896691414,0.03747
batch9,frag74,68,,
batch9,frag77,305,,
batch9,frag930,26,,
batch9,frag73,63,,
batch9,frag797,77,-0.218801090571,-0.117869
batch9,frag829,6,,
batch9,frag768,64,,
batch9,frag911,197,,
batch9,frag911,630,,
batch9,frag788,36,,
batch9,frag934,67,,
batch9,frag852,24,,
batch9,frag740,450,,
batch9,frag77,22,,
batch9,frag904,25,,
batch9,frag949,50,,
batch9,frag911,251,,
batch9,frag945,37,,
batch9,frag745,95,,
batch9,frag74,218,,
batch9,frag810,0,,
batch9,frag932,7,,
batch9,frag745,44,,
batch9,frag749,23,,
batch9,frag939,3,,
batch9,frag911,527,,
batch9,frag936,44,,
batch9,frag911,280,,
batch9,frag949,81,,
batch9,frag949,8,,
batch9,frag938,161,0.0309452053256,0.128543
batch9,frag734,14,,
batch9,frag740,326,-0.00702908825411,0.112897
batch9,frag947,14,,
batch9,frag781,79,-0.0208858830195,0.079017
batch9,frag740,481,,
batch9,frag911,146,,
batch9,frag852,9,,
batch9,frag843,21,,
batch9,frag922,69,,
batch9,frag943,52,,
batch9,frag789,58,,
batch9,frag77,474,,
batch9,frag771,4,,
batch9,frag73,226,,
batch9,frag730,52,,
batch9,frag815,53,,
batch9,frag944,59,,
batch9,frag782,34,-0.0212474346626,0.078759
batch9,frag911,66,,
batch9,frag877,25,,
batch9,frag796,19,-0.0760889696312,0.048009
batch9,frag950,74,,
batch9,frag791,12,,
batch9,frag926,8,-0.0320357168814,0.048844
batch9,frag861,162,,
batch9,frag921,24,0.0318928507783,0.107547
batch9,frag882,0,,
batch9,frag834,14,-0.233140442109,-0.130976
batch9,frag740,169,,
batch9,frag793,31,,
batch9,frag73,131,,
batch9,frag911,309,,
batch9,frag944,88,,
batch9,frag787,0,,
batch9,frag941,71,,
batch9,frag92,0,-0.0622108061903,0.03704
batch9,frag73,64,,
batch9,frag740,508,,
batch9,frag774,68,,
batch9,frag77,302,,
batch9,frag930,21,,
batch9,frag907,68,,
batch9,frag820,39,,
batch9,frag794,5,,
batch9,frag768,18,,
batch9,frag769,5,,
batch9,frag77,647,,
batch9,frag825,8,,
batch9,frag750,3,,
batch9,frag818,26,,
batch9,frag783,26,,
batch9,frag740,10,,
batch9,frag942,40,,
batch9,frag852,58,,
batch9,frag865,11,,
batch9,frag77,581,,
batch9,frag77,226,,
batch9,frag77,550,,
batch9,frag734,68,,
batch9,frag867,1,,
batch9,frag898,21,,
batch9,frag945,6,,
batch9,frag931,33,,
batch9,frag745,38,,
batch9,frag936,38,,
batch9,frag940,63,0.0219795963099,0.122356
batch9,frag77,131,,
batch9,frag809,23,,
batch9,frag77,1,,
batch9,frag792,23,,
batch9,frag77,696,,
batch9,frag922,15,,
batch9,frag762,1,0.062978754403,0.148454
batch9,frag74,173,,
batch9,frag912,57,,
batch9,frag92,24,-0.0639998892017,0.035361
batch9,frag782,48,-0.0267354955983,0.073524
batch9,frag745,102,,
batch9,frag944,25,,
batch9,frag944,137,,
batch9,frag911,403,,
batch9,frag789,24,,
batch9,frag868,18,,
batch9,frag935,75,,
batch9,frag77,408,,
batch9,frag853,36,,
batch9,frag939,12,0.0181932552057,0.11878
batch9,frag831,7,-0.048432414889,0.052449
batch9,frag913,0,0.0835350991508,0.119354
batch9,frag861,86,,
batch9,frag746,75,,
batch9,frag740,202,,
batch9,frag808,1,,
batch9,frag916,11,0.0605697335121,0.158342
batch9,frag769,76,,
batch9,frag740,663,,
batch9,frag734,7,,
batch9,frag767,32,,
batch9,frag740,115,,
batch9,frag944,220,,
batch9,frag745,215,,
batch9,frag928,17,,
batch9,frag911,714,,
batch9,frag921,2,,
batch9,frag794,46,,
batch9,frag803,5,,
batch9,frag834,68,-0.234458657902,-0.132424
batch9,frag803,21,,
batch9,frag740,574,,
batch9,frag73,18,,
batch9,frag774,14,,
batch9,frag739,61,,
batch9,frag820,45,,
batch9,frag861,57,,
batch9,frag907,14,,
batch9,frag78,74,,
batch9,frag861,209,,
batch9,frag74,13,,
batch9,frag911,375,,
batch9,frag937,56,,
batch9,frag787,60,,
batch9,frag750,16,,
batch9,frag740,178,,
batch9,frag793,20,,
batch9,frag923,16,,
batch9,frag73,120,,
batch9,frag772,2,,
batch9,frag93,27,-0.063999855933,0.035362
batch9,frag740,519,,
batch9,frag73,75,,
batch9,frag774,79,,
batch9,frag877,2,,
batch9,frag820,28,,
batch9,frag77,313,,
batch9,frag907,79,,
batch9,frag930,30,,
batch9,frag78,19,,
batch9,frag911,318,,
batch9,frag941,60,,
batch9,frag827,23,-0.116894385817,-0.018266
batch9,frag944,99,,
batch9,frag782,25,-0.0258665393077,0.074373
batch9,frag863,19,,
batch9,frag740,0,,
batch9,frag815,42,,
batch9,frag944,48,,
batch9,frag819,25,,
batch9,frag741,13,,
batch9,frag789,49,,
batch9,frag935,18,,
batch9,frag864,12,,
batch9,frag77,465,,
batch9,frag943,43,,
batch9,frag730,43,,
batch9,frag73,237,,
batch9,frag746,18,,
batch9,frag861,173,,
batch9,frag845,0,-0.0480896691414,0.03747
batch9,frag91,6,-0.117941709426,-0.046834
batch9,frag950,65,,
batch9,frag836,26,,
batch9,frag911,77,,
batch9,frag938,170,0.0309452186721,0.128542
batch9,frag781,68,-0.0216045112622,0.078466
batch9,frag906,17,,
batch9,frag740,490,,
batch9,frag740,337,,
batch9,frag745,55,,
batch9,frag75,10,,
batch9,frag911,291,,
batch9,frag936,55,,
batch9,frag911,536,,
batch9,frag922,78,,
batch9,frag911,157,,
batch9,frag813,6,-0.0929543320272,-0.005611
batch9,frag802,22,,
batch9,frag931,1,,
batch9,frag929,14,,
batch9,frag917,12,0.0674777921635,0.165198
batch9,frag818,2,,
batch9,frag911,621,,
batch9,frag768,75,,
batch9,frag911,186,,
batch9,frag8,6,-0.0759532150795,0.041967
batch9,frag910,19,0.0440676164884,0.119725
batch9,frag797,66,-0.216422093261,-0.11581
batch9,frag868,9,,
batch9,frag882,25,,
batch9,frag949,41,,
batch9,frag85,9,0.0408513270491,0.120937
batch9,frag790,9,,
batch9,frag945,26,,
batch9,frag911,240,,
batch9,frag745,84,,
batch9,frag74,209,,
batch9,frag740,441,,
batch9,frag903,3,,
batch9,frag788,27,,
batch9,frag934,76,,
batch9,frag852,35,,
batch9,frag938,11,0.0311549203461,0.128632
batch9,frag77,33,,
batch9,frag78,9,,
batch9,frag944,231,,
batch9,frag745,204,,
batch9,frag803,30,,
batch9,frag834,79,-0.232424128017,-0.129985
batch9,frag911,705,,
batch9,frag842,22,,
batch9,frag794,57,,
batch9,frag832,1,,
batch9,frag767,23,,
batch9,frag910,6,0.0438216664205,0.119458
batch9,frag740,104,,
batch9,frag78,65,,
batch9,frag861,218,,
batch9,frag911,364,,
batch9,frag929,0,,
batch9,frag937,47,,
batch9,frag787,71,,
batch9,frag810,16,,
batch9,frag739,70,,
batch9,frag735,17,,
batch9,frag740,565,,
batch9,frag861,46,,
batch9,frag737,1,,
batch9,frag820,54,,
batch9,frag861,97,,
batch9,frag789,35,,
batch9,frag935,64,,
batch9,frag853,27,,
batch9,frag77,419,,
batch9,frag746,64,,
batch9,frag76,21,,
batch9,frag740,213,,
batch9,frag745,113,,
batch9,frag944,34,,
batch9,frag944,126,,
batch9,frag782,59,-0.0213253920853,0.078513
batch9,frag905,26,,
batch9,frag911,412,,
batch9,frag922,4,,
batch9,frag800,3,,
batch9,frag740,672,,
batch9,frag950,19,,
batch9,frag801,13,,
batch9,frag839,5,,
batch9,frag788,8,,
batch9,frag769,67,,
batch9,frag745,29,,
batch9,frag797,3,-0.220230805606,-0.118876
